YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2024-09,WEEKENDS/HOLIDAY,11,TRAIN,TE15,4169,5416
2024-09,WEEKENDS/HOLIDAY,8,TRAIN,CC11,2963,8102
2024-09,WEEKENDS/HOLIDAY,10,TRAIN,CC24,2370,3073
2024-09,WEEKENDS/HOLIDAY,17,TRAIN,BP11,1535,1489
2024-09,WEEKDAY,6,TRAIN,CC6,743,3581
2024-09,WEEKDAY,16,TRAIN,PE6,8746,8953
2024-09,WEEKDAY,9,TRAIN,CC12,12722,3768
2024-09,WEEKENDS/HOLIDAY,9,TRAIN,EW33,2322,1119
2024-09,WEEKDAY,22,TRAIN,DT24,1834,6677
2024-09,WEEKDAY,23,TRAIN,NS2,3762,12510
2024-09,WEEKENDS/HOLIDAY,22,TRAIN,TE6,1367,7324
2024-09,WEEKENDS/HOLIDAY,22,TRAIN,DT17,2569,1407
2024-09,WEEKENDS/HOLIDAY,19,TRAIN,PW3,883,1372
2024-09,WEEKENDS/HOLIDAY,23,TRAIN,PW4,395,1014
2024-09,WEEKENDS/HOLIDAY,5,TRAIN,TE28,18,0
2024-09,WEEKDAY,13,TRAIN,NE16/STC,45572,46413
2024-09,WEEKDAY,20,TRAIN,NE17/PTC,36882,61502
2024-09,WEEKDAY,8,TRAIN,NS11,113451,39625
2024-09,WEEKDAY,12,TRAIN,SE4,4177,3080
2024-09,WEEKDAY,12,TRAIN,NE11,14894,15783
2024-09,WEEKDAY,13,TRAIN,NS19,39726,37893
2024-09,WEEKDAY,22,TRAIN,SW2,2477,3377
2024-09,WEEKENDS/HOLIDAY,15,TRAIN,EW31,1777,509
2024-09,WEEKDAY,17,TRAIN,SE4,3910,6135
2024-09,WEEKDAY,12,TRAIN,TE8,8963,10158
2024-09,WEEKDAY,19,TRAIN,EW7,15076,39527
2024-09,WEEKDAY,14,TRAIN,EW18,15377,15912
2024-09,WEEKENDS/HOLIDAY,8,TRAIN,NS20,7281,17408
2024-09,WEEKENDS/HOLIDAY,11,TRAIN,NE15,13114,6880
2024-09,WEEKENDS/HOLIDAY,13,TRAIN,EW24/NS1,35464,42132
2024-09,WEEKENDS/HOLIDAY,17,TRAIN,TE22,3433,8460
2024-09,WEEKENDS/HOLIDAY,7,TRAIN,CG1/DT35,1005,5789
2024-09,WEEKENDS/HOLIDAY,6,TRAIN,NE16/STC,7262,2824
2024-09,WEEKENDS/HOLIDAY,11,TRAIN,NE13,15554,10560
2024-09,WEEKENDS/HOLIDAY,21,TRAIN,CC23,1324,805
2024-09,WEEKENDS/HOLIDAY,20,TRAIN,SE5,485,1541
2024-09,WEEKDAY,13,TRAIN,TE29,2357,3219
2024-09,WEEKENDS/HOLIDAY,21,TRAIN,TE27,1001,2950
2024-09,WEEKENDS/HOLIDAY,23,TRAIN,EW26,1579,9040
2024-09,WEEKENDS/HOLIDAY,20,TRAIN,BP11,516,1701
2024-09,WEEKENDS/HOLIDAY,6,TRAIN,PE4,369,68
2024-09,WEEKDAY,0,TRAIN,CC3,999,85
2024-09,WEEKENDS/HOLIDAY,0,TRAIN,CC8,20,313
2024-09,WEEKDAY,18,TRAIN,SW3,2380,5578
2024-09,WEEKDAY,23,TRAIN,DT17,4525,990
2024-09,WEEKDAY,16,TRAIN,NS5,24492,30582
2024-09,WEEKDAY,9,TRAIN,EW8/CC9,35133,79178
2024-09,WEEKDAY,17,TRAIN,NS11,56947,69118
2024-09,WEEKDAY,17,TRAIN,DT17,70704,9573
2024-09,WEEKDAY,7,TRAIN,TE12,3419,10813
2024-09,WEEKDAY,8,TRAIN,NE13,59503,34020
2024-09,WEEKENDS/HOLIDAY,11,TRAIN,NE9,13280,8259
2024-09,WEEKENDS/HOLIDAY,18,TRAIN,TE8,7030,6091
2024-09,WEEKENDS/HOLIDAY,7,TRAIN,EW28,15200,6235
2024-09,WEEKENDS/HOLIDAY,15,TRAIN,NS21/DT11,29187,29919
2024-09,WEEKENDS/HOLIDAY,23,TRAIN,NS9/TE2,7589,16370
2024-09,WEEKENDS/HOLIDAY,16,TRAIN,TE16,4162,3778
2024-09,WEEKENDS/HOLIDAY,18,TRAIN,CC2,3517,2163
2024-09,WEEKDAY,22,TRAIN,CC7,4385,7374
2024-09,WEEKDAY,13,TRAIN,DT34,4430,5729
2024-09,WEEKENDS/HOLIDAY,6,TRAIN,CC24,215,3398
2024-09,WEEKENDS/HOLIDAY,6,TRAIN,NS27/CE2/TE20,331,298
2024-09,WEEKENDS/HOLIDAY,16,TRAIN,BP8,667,704
2024-09,WEEKDAY,6,TRAIN,NS2,48309,19183
2024-09,WEEKDAY,14,TRAIN,CG2,26088,24826
2024-09,WEEKENDS/HOLIDAY,10,TRAIN,NS11,22307,9790
2024-09,WEEKDAY,7,TRAIN,DT6,12144,17036
2024-09,WEEKDAY,14,TRAIN,EW8/CC9,44484,43365
2024-09,WEEKDAY,11,TRAIN,NE4/DT19,39845,79592
2024-09,WEEKDAY,11,TRAIN,PE3,6823,4359
2024-09,WEEKDAY,17,TRAIN,TE25,3422,5205
2024-09,WEEKENDS/HOLIDAY,9,TRAIN,PW7,1654,823
2024-09,WEEKENDS/HOLIDAY,10,TRAIN,TE3,4968,2510
2024-09,WEEKDAY,16,TRAIN,CC25,10303,6392
2024-09,WEEKDAY,5,TRAIN,NS19,6222,2629
2024-09,WEEKDAY,15,TRAIN,SE1,3732,4051
2024-09,WEEKDAY,5,TRAIN,PE3,1647,334
2024-09,WEEKDAY,10,TRAIN,EW22,4077,4266
2024-09,WEEKENDS/HOLIDAY,23,TRAIN,NS3,988,4792
2024-09,WEEKENDS/HOLIDAY,21,TRAIN,DT20,3114,2529
2024-09,WEEKDAY,20,TRAIN,PE3,2964,9499
2024-09,WEEKDAY,22,TRAIN,DT10,1685,2765
2024-09,WEEKENDS/HOLIDAY,21,TRAIN,EW32,673,4007
2024-09,WEEKDAY,6,TRAIN,DT21,1467,2564
2024-09,WEEKDAY,23,TRAIN,SE2,256,3529
2024-09,WEEKENDS/HOLIDAY,5,TRAIN,EW18,318,61
2024-09,WEEKDAY,16,TRAIN,NE16/STC,42408,57024
2024-09,WEEKDAY,7,TRAIN,NS10,167198,60077
2024-09,WEEKDAY,12,TRAIN,NE1/CC29,32646,67297
2024-09,WEEKDAY,9,TRAIN,EW16/NE3/TE17,27900,72952
2024-09,WEEKDAY,5,TRAIN,EW25,7635,382
2024-09,WEEKDAY,11,TRAIN,CC17/TE9,5327,3296
2024-09,WEEKDAY,20,TRAIN,EW19,9967,24641
2024-09,WEEKDAY,17,TRAIN,DT25,10127,7243
2024-09,WEEKDAY,17,TRAIN,TE18,19948,11978
2024-09,WEEKENDS/HOLIDAY,16,TRAIN,EW26,12785,14289
2024-09,WEEKENDS/HOLIDAY,9,TRAIN,NS17/CC15,19610,5444
2024-09,WEEKENDS/HOLIDAY,20,TRAIN,NE1/CC29,40795,13059
2024-09,WEEKENDS/HOLIDAY,12,TRAIN,TE6,5968,3280
2024-09,WEEKENDS/HOLIDAY,12,TRAIN,DT24,2498,1785
2024-09,WEEKENDS/HOLIDAY,19,TRAIN,TE8,5845,5316
2024-09,WEEKENDS/HOLIDAY,13,TRAIN,NS21/DT11,32407,32311
2024-09,WEEKENDS/HOLIDAY,17,TRAIN,NE11,8996,9820
2024-09,WEEKDAY,18,TRAIN,CC24,110399,20743
2024-09,WEEKDAY,10,TRAIN,NE12/CC13,53021,37993
2024-09,WEEKENDS/HOLIDAY,15,TRAIN,NE15,9834,9917
2024-09,WEEKDAY,17,TRAIN,EW16/NE3/TE17,125350,28122
2024-09,WEEKDAY,15,TRAIN,DT8,10254,4427
2024-09,WEEKDAY,16,TRAIN,EW23,44732,42635
2024-09,WEEKDAY,14,TRAIN,EW11,15654,18495
2024-09,WEEKDAY,13,TRAIN,EW29,8081,6629
2024-09,WEEKDAY,20,TRAIN,CC27,9465,1308
2024-09,WEEKENDS/HOLIDAY,18,TRAIN,EW32,3612,2952
2024-09,WEEKENDS/HOLIDAY,14,TRAIN,NE16/STC,22317,21833
2024-09,WEEKENDS/HOLIDAY,15,TRAIN,PE6,3672,3140
2024-09,WEEKENDS/HOLIDAY,13,TRAIN,EW15,11240,11656
2024-09,WEEKENDS/HOLIDAY,13,TRAIN,EW20,5931,4596
2024-09,WEEKENDS/HOLIDAY,19,TRAIN,PE1,1265,2191
2024-09,WEEKENDS/HOLIDAY,16,TRAIN,EW18,7876,7818
2024-09,WEEKENDS/HOLIDAY,18,TRAIN,EW9,14028,18597
2024-09,WEEKENDS/HOLIDAY,6,TRAIN,NS23,1145,2928
2024-09,WEEKENDS/HOLIDAY,11,TRAIN,CC10/DT26,7586,4257
2024-09,WEEKENDS/HOLIDAY,5,TRAIN,SW8,210,28
2024-09,WEEKENDS/HOLIDAY,7,TRAIN,TE12,539,1891
2024-09,WEEKDAY,21,TRAIN,DT18,20357,4985
2024-09,WEEKENDS/HOLIDAY,8,TRAIN,SW7,1381,451
2024-09,WEEKENDS/HOLIDAY,7,TRAIN,NS24/NE6/CC1,2008,5152
2024-09,WEEKDAY,6,TRAIN,DT8,1905,4932
2024-09,WEEKDAY,5,TRAIN,TE23,85,28
2024-09,WEEKENDS/HOLIDAY,22,TRAIN,DT7,607,1491
2024-09,WEEKENDS/HOLIDAY,6,TRAIN,BP8,383,243
2024-09,WEEKENDS/HOLIDAY,13,TRAIN,PW2,44,77
2024-09,WEEKDAY,0,TRAIN,PW6,23,245
2024-09,WEEKENDS/HOLIDAY,10,TRAIN,NS14,18875,8513
2024-09,WEEKENDS/HOLIDAY,8,TRAIN,NS11,22220,10167
2024-09,WEEKDAY,16,TRAIN,EW29,25723,4982
2024-09,WEEKDAY,8,TRAIN,DT21,9059,24924
2024-09,WEEKDAY,20,TRAIN,SE1,1763,7294
2024-09,WEEKDAY,15,TRAIN,NS12,9825,14440
2024-09,WEEKDAY,13,TRAIN,NE10,18578,15262
2024-09,WEEKDAY,20,TRAIN,SW2,4642,6161
2024-09,WEEKDAY,17,TRAIN,NS16,59665,82236
2024-09,WEEKENDS/HOLIDAY,11,TRAIN,TE26,6861,8160
2024-09,WEEKENDS/HOLIDAY,18,TRAIN,NE9,11197,11482
2024-09,WEEKENDS/HOLIDAY,14,TRAIN,PE6,3926,3768
2024-09,WEEKENDS/HOLIDAY,9,TRAIN,TE4,2151,1932
2024-09,WEEKENDS/HOLIDAY,9,TRAIN,DT21,2187,3744
2024-09,WEEKENDS/HOLIDAY,20,TRAIN,CC3,9454,3200
2024-09,WEEKENDS/HOLIDAY,12,TRAIN,NS15,7657,4274
2024-09,WEEKENDS/HOLIDAY,14,TRAIN,PW3,872,608
2024-09,WEEKDAY,20,TRAIN,EW18,13128,20627
2024-09,WEEKDAY,18,TRAIN,TE5,10572,14684
2024-09,WEEKENDS/HOLIDAY,12,TRAIN,BP2,1633,999
2024-09,WEEKDAY,22,TRAIN,CC28,1117,4355
2024-09,WEEKDAY,20,TRAIN,BP12,1119,2624
2024-09,WEEKENDS/HOLIDAY,21,TRAIN,CG2,15050,7848
2024-09,WEEKDAY,18,TRAIN,CC21,14595,31568
2024-09,WEEKDAY,18,TRAIN,CC19/DT9,16256,15184
2024-09,WEEKDAY,14,TRAIN,NE4/DT19,62524,52840
2024-09,WEEKDAY,8,TRAIN,EW1,109647,26772
2024-09,WEEKDAY,13,TRAIN,TE6,12304,8144
2024-09,WEEKDAY,18,TRAIN,TE25,3958,8719
2024-09,WEEKDAY,14,TRAIN,TE1,2520,2472
2024-09,WEEKDAY,18,TRAIN,DT23,26124,11006
2024-09,WEEKDAY,12,TRAIN,NS4/BP1,31391,28777
2024-09,WEEKENDS/HOLIDAY,17,TRAIN,BP3,2159,2090
2024-09,WEEKENDS/HOLIDAY,13,TRAIN,NS10,19826,14783
2024-09,WEEKENDS/HOLIDAY,15,TRAIN,CC4/DT15,13352,16959
2024-09,WEEKENDS/HOLIDAY,16,TRAIN,EW33,2546,1754
2024-09,WEEKENDS/HOLIDAY,18,TRAIN,EW17,12052,13788
2024-09,WEEKENDS/HOLIDAY,16,TRAIN,EW2/DT32,30016,30739
2024-09,WEEKENDS/HOLIDAY,15,TRAIN,NS8,7757,6791
2024-09,WEEKENDS/HOLIDAY,11,TRAIN,CC7,3602,2284
2024-09,WEEKENDS/HOLIDAY,8,TRAIN,SW4,1635,666
2024-09,WEEKENDS/HOLIDAY,18,TRAIN,DT5,9836,10011
2024-09,WEEKENDS/HOLIDAY,17,TRAIN,TE7,3150,2724
2024-09,WEEKENDS/HOLIDAY,6,TRAIN,CC6,241,2543
2024-09,WEEKDAY,20,TRAIN,NS18,8438,21002
2024-09,WEEKENDS/HOLIDAY,15,TRAIN,DT31,3941,3512
2024-09,WEEKDAY,10,TRAIN,BP7,634,636
2024-09,WEEKENDS/HOLIDAY,23,TRAIN,SW2,244,749
2024-09,WEEKDAY,7,TRAIN,BP13,4570,1212
2024-09,WEEKENDS/HOLIDAY,19,TRAIN,SW3,623,1062
2024-09,WEEKENDS/HOLIDAY,6,TRAIN,SW3,530,95
2024-09,WEEKDAY,0,TRAIN,SW5,112,1245
2024-09,WEEKENDS/HOLIDAY,5,TRAIN,NE11,61,39
2024-09,WEEKDAY,15,TRAIN,NE4/DT19,59897,50580
2024-09,WEEKDAY,18,TRAIN,NS15,66810,37828
2024-09,WEEKDAY,8,TRAIN,NS9/TE2,125379,72030
2024-09,WEEKDAY,19,TRAIN,DT25,5898,9285
2024-09,WEEKDAY,17,TRAIN,NE11,26588,25350
2024-09,WEEKDAY,7,TRAIN,TE15,10101,10387
2024-09,WEEKDAY,11,TRAIN,CC21,7466,12520
2024-09,WEEKDAY,20,TRAIN,NS23,57607,23722
2024-09,WEEKDAY,8,TRAIN,SE5,6807,2309
2024-09,WEEKENDS/HOLIDAY,19,TRAIN,EW26,12810,20607
2024-09,WEEKENDS/HOLIDAY,12,TRAIN,DT8,2008,1330
2024-09,WEEKDAY,16,TRAIN,TE28,3334,5056
2024-09,WEEKDAY,17,TRAIN,BP5,3941,3060
2024-09,WEEKDAY,7,TRAIN,CC2,1329,9420
2024-09,WEEKENDS/HOLIDAY,5,TRAIN,EW5,1730,129
2024-09,WEEKENDS/HOLIDAY,5,TRAIN,CC5,206,2
2024-09,WEEKENDS/HOLIDAY,21,TRAIN,SE4,594,1588
2024-09,WEEKENDS/HOLIDAY,0,TRAIN,DT22,230,351
2024-09,WEEKENDS/HOLIDAY,23,TRAIN,BP8,112,218
2024-09,WEEKDAY,0,TRAIN,TE18,243,200
2024-09,WEEKENDS/HOLIDAY,0,TRAIN,EW17,35,771
2024-09,WEEKDAY,7,TRAIN,BP6/DT1,151046,72186
2024-09,WEEKDAY,6,TRAIN,NS17/CC15,41080,21538
2024-09,WEEKDAY,21,TRAIN,NS3,9484,25525
2024-09,WEEKENDS/HOLIDAY,14,TRAIN,NS20,19746,11935
2024-09,WEEKENDS/HOLIDAY,21,TRAIN,NS21/DT11,21960,25297
2024-09,WEEKENDS/HOLIDAY,14,TRAIN,NS14,13550,11863
2024-09,WEEKENDS/HOLIDAY,22,TRAIN,TE7,643,2186
2024-09,WEEKENDS/HOLIDAY,14,TRAIN,NS16,19164,19673
2024-09,WEEKENDS/HOLIDAY,12,TRAIN,TE5,2745,1552
2024-09,WEEKENDS/HOLIDAY,17,TRAIN,EW33,3240,2598
2024-09,WEEKENDS/HOLIDAY,15,TRAIN,SE2,2286,2372
2024-09,WEEKENDS/HOLIDAY,12,TRAIN,DT18,3277,4270
2024-09,WEEKDAY,7,TRAIN,DT10,8996,13933
2024-09,WEEKDAY,19,TRAIN,PW5,2102,9132
2024-09,WEEKDAY,21,TRAIN,CC5,6562,4204
2024-09,WEEKENDS/HOLIDAY,21,TRAIN,BP9,351,860
2024-09,WEEKENDS/HOLIDAY,5,TRAIN,DT23,16,0
2024-09,WEEKENDS/HOLIDAY,0,TRAIN,CG1/DT35,8,338
2024-09,WEEKDAY,15,TRAIN,NS17/CC15,25640,17082
2024-09,WEEKDAY,21,TRAIN,PE7,1135,5659
2024-09,WEEKDAY,10,TRAIN,NS12,15488,6573
2024-09,WEEKDAY,7,TRAIN,NE10,29986,37906
2024-09,WEEKDAY,12,TRAIN,SE2,5370,4036
2024-09,WEEKDAY,17,TRAIN,PE1,4196,6065
2024-09,WEEKENDS/HOLIDAY,18,TRAIN,NE13,12705,13694
2024-09,WEEKENDS/HOLIDAY,20,TRAIN,CC11,6026,4580
2024-09,WEEKENDS/HOLIDAY,8,TRAIN,TE13,872,2386
2024-09,WEEKENDS/HOLIDAY,15,TRAIN,NS27/CE2/TE20,2609,3747
2024-09,WEEKENDS/HOLIDAY,11,TRAIN,CC3,2418,7658
2024-09,WEEKDAY,12,TRAIN,PE6,9045,7007
2024-09,WEEKDAY,8,TRAIN,PW6,5099,1046
2024-09,WEEKDAY,15,TRAIN,CC8,14177,7291
2024-09,WEEKDAY,8,TRAIN,NS27/CE2/TE20,1820,33373
2024-09,WEEKENDS/HOLIDAY,23,TRAIN,DT5,866,4050
2024-09,WEEKENDS/HOLIDAY,5,TRAIN,BP13,349,21
2024-09,WEEKENDS/HOLIDAY,21,TRAIN,CC12,836,2921
2024-09,WEEKDAY,20,TRAIN,NE1/CC29,82514,26267
2024-09,WEEKDAY,19,TRAIN,NS16,48583,103816
2024-09,WEEKDAY,13,TRAIN,PE5,8020,6724
2024-09,WEEKDAY,17,TRAIN,EW32,31953,3192
2024-09,WEEKDAY,8,TRAIN,NS2,65453,42652
2024-09,WEEKDAY,7,TRAIN,BP12,12741,6677
2024-09,WEEKDAY,9,TRAIN,TE14/NS22,24203,126109
2024-09,WEEKDAY,15,TRAIN,TE19,9759,4399
2024-09,WEEKENDS/HOLIDAY,17,TRAIN,TE12,2371,1631
2024-09,WEEKENDS/HOLIDAY,13,TRAIN,NE15,11362,10379
2024-09,WEEKENDS/HOLIDAY,10,TRAIN,EW6,6815,3790
2024-09,WEEKENDS/HOLIDAY,11,TRAIN,NS23,9129,23680
2024-09,WEEKENDS/HOLIDAY,9,TRAIN,SE4,2437,1323
2024-09,WEEKENDS/HOLIDAY,8,TRAIN,DT13,2525,4983
2024-09,WEEKENDS/HOLIDAY,15,TRAIN,BP9,835,781
2024-09,WEEKENDS/HOLIDAY,8,TRAIN,SW2,2225,2174
2024-09,WEEKENDS/HOLIDAY,12,TRAIN,NS20,19670,19856
2024-09,WEEKENDS/HOLIDAY,18,TRAIN,DT30,3645,4623
2024-09,WEEKENDS/HOLIDAY,6,TRAIN,CE1/DT16,4959,9022
2024-09,WEEKENDS/HOLIDAY,23,TRAIN,NE14,1140,8459
2024-09,WEEKENDS/HOLIDAY,9,TRAIN,CC6,2410,6834
2024-09,WEEKDAY,11,TRAIN,BP3,3913,2098
2024-09,WEEKDAY,12,TRAIN,TE23,2185,1957
2024-09,WEEKDAY,13,TRAIN,BP12,4428,1585
2024-09,WEEKDAY,6,TRAIN,TE13,865,3103
2024-09,WEEKENDS/HOLIDAY,19,TRAIN,SW8,664,1039
2024-09,WEEKDAY,22,TRAIN,PE7,810,3930
2024-09,WEEKDAY,20,TRAIN,TE25,1408,3899
2024-09,WEEKDAY,0,TRAIN,EW19,196,1248
2024-09,WEEKDAY,23,TRAIN,BP10,231,1398
2024-09,WEEKENDS/HOLIDAY,8,TRAIN,TE23,1121,660
2024-09,WEEKENDS/HOLIDAY,8,TRAIN,PW1,140,1254
2024-09,WEEKENDS/HOLIDAY,6,TRAIN,TE23,187,251
2024-09,WEEKDAY,23,TRAIN,PW6,68,765
2024-09,WEEKDAY,10,TRAIN,PW2,67,504
2024-09,WEEKDAY,0,TRAIN,CC11,161,601
2024-09,WEEKENDS/HOLIDAY,0,TRAIN,PE7,15,225
2024-09,WEEKDAY,16,TRAIN,PW1,2931,3205
2024-09,WEEKDAY,20,TRAIN,EW14/NS26,87184,14742
2024-09,WEEKDAY,16,TRAIN,EW6,9038,14011
2024-09,WEEKDAY,19,TRAIN,NS8,20837,41372
2024-09,WEEKDAY,6,TRAIN,DT24,8324,3288
2024-09,WEEKDAY,5,TRAIN,TE28,160,0
2024-09,WEEKDAY,21,TRAIN,EW30,2368,1148
2024-09,WEEKDAY,5,TRAIN,EW7,4246,765
2024-09,WEEKENDS/HOLIDAY,12,TRAIN,NS8,9721,5880
2024-09,WEEKENDS/HOLIDAY,14,TRAIN,TE16,3860,3442
2024-09,WEEKENDS/HOLIDAY,9,TRAIN,EW24/NS1,15123,26016
2024-09,WEEKENDS/HOLIDAY,7,TRAIN,TE5,1939,1579
2024-09,WEEKENDS/HOLIDAY,10,TRAIN,SW4,1977,994
2024-09,WEEKENDS/HOLIDAY,19,TRAIN,EW1,10820,17864
2024-09,WEEKENDS/HOLIDAY,17,TRAIN,PW7,1637,1635
2024-09,WEEKENDS/HOLIDAY,21,TRAIN,TE7,964,2403
2024-09,WEEKENDS/HOLIDAY,9,TRAIN,PW4,2507,1827
2024-09,WEEKDAY,18,TRAIN,NS28,2131,1235
2024-09,WEEKDAY,21,TRAIN,PW3,1215,2524
2024-09,WEEKDAY,8,TRAIN,EW32,3549,24955
2024-09,WEEKENDS/HOLIDAY,11,TRAIN,BP7,405,412
2024-09,WEEKENDS/HOLIDAY,12,TRAIN,NS27/CE2/TE20,1839,2915
2024-09,WEEKDAY,16,TRAIN,PE2,5723,6784
2024-09,WEEKDAY,17,TRAIN,TE22,3842,8562
2024-09,WEEKDAY,10,TRAIN,TE3,9419,4184
2024-09,WEEKENDS/HOLIDAY,10,TRAIN,NE16/STC,23042,13248
2024-09,WEEKENDS/HOLIDAY,19,TRAIN,NS20,17831,10876
2024-09,WEEKENDS/HOLIDAY,23,TRAIN,EW18,1121,3525
2024-09,WEEKENDS/HOLIDAY,20,TRAIN,EW19,3936,8250
2024-09,WEEKENDS/HOLIDAY,15,TRAIN,SW3,897,926
2024-09,WEEKENDS/HOLIDAY,21,TRAIN,CC10/DT26,3190,6916
2024-09,WEEKENDS/HOLIDAY,17,TRAIN,TE5,2527,2624
2024-09,WEEKENDS/HOLIDAY,6,TRAIN,EW20,2602,1672
2024-09,WEEKENDS/HOLIDAY,8,TRAIN,EW15,2400,9445
2024-09,WEEKDAY,18,TRAIN,SW7,2818,6053
2024-09,WEEKDAY,6,TRAIN,TE22,122,445
2024-09,WEEKDAY,8,TRAIN,NS28,2491,3295
2024-09,WEEKDAY,0,TRAIN,NS14,1148,5964
2024-09,WEEKENDS/HOLIDAY,20,TRAIN,TE5,1207,3065
2024-09,WEEKENDS/HOLIDAY,5,TRAIN,NS28,15,0
2024-09,WEEKENDS/HOLIDAY,23,TRAIN,CC21,1372,1338
2024-09,WEEKENDS/HOLIDAY,7,TRAIN,CC16,1848,2605
2024-09,WEEKENDS/HOLIDAY,12,TRAIN,EW30,1387,547
2024-09,WEEKENDS/HOLIDAY,22,TRAIN,PW6,155,591
2024-09,WEEKENDS/HOLIDAY,23,TRAIN,SW7,64,672
2024-09,WEEKDAY,7,TRAIN,EW33,14986,15277
2024-09,WEEKDAY,11,TRAIN,TE19,10549,10872
2024-09,WEEKDAY,13,TRAIN,TE15,12756,9769
2024-09,WEEKDAY,18,TRAIN,SE2,5215,14984
2024-09,WEEKENDS/HOLIDAY,18,TRAIN,TE14/NS22,65138,40134
2024-09,WEEKENDS/HOLIDAY,22,TRAIN,CG2,15589,5455
2024-09,WEEKDAY,22,TRAIN,EW11,11959,15551
2024-09,WEEKDAY,21,TRAIN,TE19,10281,2174
2024-09,WEEKDAY,5,TRAIN,NE9,3301,5
2024-09,WEEKENDS/HOLIDAY,17,TRAIN,CC8,4557,4308
2024-09,WEEKENDS/HOLIDAY,21,TRAIN,NE13,5935,10156
2024-09,WEEKENDS/HOLIDAY,9,TRAIN,TE11,1787,1342
2024-09,WEEKENDS/HOLIDAY,13,TRAIN,EW9,13139,11908
2024-09,WEEKENDS/HOLIDAY,12,TRAIN,TE26,8125,7583
2024-09,WEEKENDS/HOLIDAY,12,TRAIN,NE8,18352,23147
2024-09,WEEKENDS/HOLIDAY,16,TRAIN,BP9,766,840
2024-09,WEEKENDS/HOLIDAY,12,TRAIN,DT2,1611,560
2024-09,WEEKENDS/HOLIDAY,15,TRAIN,NS19,17292,18684
2024-09,WEEKENDS/HOLIDAY,11,TRAIN,NS5,15467,8755
2024-09,WEEKENDS/HOLIDAY,13,TRAIN,PE1,1940,1860
2024-09,WEEKDAY,23,TRAIN,EW10,2275,7785
2024-09,WEEKDAY,5,TRAIN,TE7,829,264
2024-09,WEEKENDS/HOLIDAY,22,TRAIN,NS27/CE2/TE20,1293,1026
2024-09,WEEKDAY,11,TRAIN,CC5,4299,5449
2024-09,WEEKDAY,9,TRAIN,NS28,1541,2921
2024-09,WEEKDAY,23,TRAIN,EW6,1246,6927
2024-09,WEEKENDS/HOLIDAY,21,TRAIN,BP11,341,1601
2024-09,WEEKENDS/HOLIDAY,20,TRAIN,TE7,1038,2706
2024-09,WEEKENDS/HOLIDAY,5,TRAIN,NE14,1047,105
2024-09,WEEKENDS/HOLIDAY,23,TRAIN,SE3,67,1052
2024-09,WEEKENDS/HOLIDAY,0,TRAIN,TE15,36,244
2024-09,WEEKDAY,0,TRAIN,CC12,24,509
2024-09,WEEKENDS/HOLIDAY,5,TRAIN,TE26,24,0
2024-09,WEEKDAY,12,TRAIN,TE16,7568,5747
2024-09,WEEKDAY,18,TRAIN,EW5,57521,99958
2024-09,WEEKDAY,8,TRAIN,CC28,11750,8497
2024-09,WEEKDAY,19,TRAIN,NE14,27929,80833
2024-09,WEEKDAY,18,TRAIN,CC5,18340,11206
2024-09,WEEKDAY,12,TRAIN,SW8,3037,2291
2024-09,WEEKENDS/HOLIDAY,8,TRAIN,NS21/DT11,18446,19807
2024-09,WEEKDAY,13,TRAIN,CC3,8552,8158
2024-09,WEEKENDS/HOLIDAY,13,TRAIN,NS20,23424,15613
2024-09,WEEKENDS/HOLIDAY,11,TRAIN,NS14,16697,8932
2024-09,WEEKENDS/HOLIDAY,13,TRAIN,DT31,4070,3635
2024-09,WEEKENDS/HOLIDAY,10,TRAIN,SW6,2513,811
2024-09,WEEKENDS/HOLIDAY,7,TRAIN,NS15,5407,5015
2024-09,WEEKENDS/HOLIDAY,23,TRAIN,NE4/DT19,8000,5275
2024-09,WEEKENDS/HOLIDAY,19,TRAIN,NS17/CC15,9656,9566
2024-09,WEEKENDS/HOLIDAY,7,TRAIN,BP9,935,625
2024-09,WEEKENDS/HOLIDAY,12,TRAIN,DT28,5123,2745
2024-09,WEEKENDS/HOLIDAY,16,TRAIN,DT7,1895,2241
2024-09,WEEKENDS/HOLIDAY,6,TRAIN,CC12,945,383
2024-09,WEEKDAY,21,TRAIN,DT28,4087,14402
2024-09,WEEKDAY,15,TRAIN,BP7,834,1116
2024-09,WEEKDAY,17,TRAIN,TE23,2666,4480
2024-09,WEEKENDS/HOLIDAY,5,TRAIN,SW3,277,8
2024-09,WEEKDAY,0,TRAIN,EW20,114,611
2024-09,WEEKDAY,0,TRAIN,NS28,5,17
2024-09,WEEKDAY,16,TRAIN,NS8,18738,17594
2024-09,WEEKDAY,13,TRAIN,DT5,15012,12018
2024-09,WEEKDAY,19,TRAIN,EW14/NS26,166706,31322
2024-09,WEEKDAY,16,TRAIN,DT6,10270,7263
2024-09,WEEKDAY,16,TRAIN,NS3,15070,22114
2024-09,WEEKDAY,18,TRAIN,SE3,2795,8284
2024-09,WEEKDAY,11,TRAIN,NS17/CC15,32082,9252
2024-09,WEEKDAY,9,TRAIN,BP3,6286,1669
2024-09,WEEKDAY,21,TRAIN,CC24,28613,4858
2024-09,WEEKDAY,11,TRAIN,NE5,8505,13439
